Document Name: thika_5.sds 
Plate Type: Absolute Quantification
User: u0103892

Document Information

Operator: sa_abi7500
Run Date: Wednesday, January 16, 2019 09:54:53
Last Modified: Tuesday, February 05, 2019 13:58:12
Instrument Type: Applied Biosystems 7500 Fast Real-Time PCR System

Comments:
SDS v1.3.1

Thermal Cycler Profile
Stage,Repetitions,Temperature,Time,Ramp Rate,Auto Increment
1,1,50.0 °C,5:00,Auto,,
,,95.0 °C,0:20,Auto,,
2,45,95.0 °C,0:03,Auto,,
,,60.0 °C,0:30,Auto,,
Fast 7500 Mode
Data Collection :  Stage 2 Step 1
PCR Volume: 20 µL,

Well,Sample Name,Detector,Task,Ct,StdDev Ct,Qty,Mean Qty,StdDev Qty,Filtered,Tm
D8,13_24,Rota,Unknown,Undetermined,,,,,,
D9,13_25,Rota,Unknown,Undetermined,,,,,,
D10,13_25,Rota,Unknown,Undetermined,,,,,,
D11,13_26,Rota,Unknown,Undetermined,,,,,,
D12,13_26,Rota,Unknown,Undetermined,,,,,,
E1,13_27,Rota,Unknown,Undetermined,,,,,,
E2,13_27,Rota,Unknown,Undetermined,,,,,,
E3,13_28,Rota,Unknown,Undetermined,,,,,,
E4,13_28,Rota,Unknown,Undetermined,,,,,,
E5,13_29,Rota,Unknown,Undetermined,,,,,,
E6,13_29,Rota,Unknown,Undetermined,,,,,,
E7,13_30,Rota,Unknown,Undetermined,,,,,,
E8,13_30,Rota,Unknown,Undetermined,,,,,,
E9,13_31,Rota,Unknown,Undetermined,,,,,,
E10,13_31,Rota,Unknown,Undetermined,,,,,,
E11,13_32,Rota,Unknown,Undetermined,,,,,,
E12,13_32,Rota,Unknown,Undetermined,,,,,,
F1,13_33,Rota,Unknown,Undetermined,,,,,,
F2,13_33,Rota,Unknown,Undetermined,,,,,,
F3,13_34,Rota,Unknown,Undetermined,,,,,,
F4,13_34,Rota,Unknown,Undetermined,,,,,,
F5,13_35,Rota,Unknown,Undetermined,,,,,,
F6,13_35,Rota,Unknown,Undetermined,,,,,,
F7,13_36,Rota,Unknown,Undetermined,,,,,,
F8,13_36,Rota,Unknown,Undetermined,,,,,,
F9,13_37,Rota,Unknown,Undetermined,,,,,,
F10,13_37,Rota,Unknown,Undetermined,,,,,,
F11,13_38,Rota,Unknown,Undetermined,,,,,,
F12,13_38,Rota,Unknown,Undetermined,,,,,,
G1,13_39,Rota,Unknown,Undetermined,,,,,,
G2,13_39,Rota,Unknown,Undetermined,,,,,,
G3,13_40,Rota,Unknown,Undetermined,,,,,,
G4,13_40,Rota,Unknown,Undetermined,,,,,,
G5,13_41,Rota,Unknown,Undetermined,,,,,,
G6,13_41,Rota,Unknown,Undetermined,,,,,,
G7,13_42,Rota,Unknown,Undetermined,,,,,,
G8,13_42,Rota,Unknown,Undetermined,,,,,,
G9,13_43,Rota,Unknown,Undetermined,,,,,,
G10,13_43,Rota,Unknown,Undetermined,,,,,,
G11,13_44,Rota,Unknown,Undetermined,,,,,,
G12,13_44,Rota,Unknown,Undetermined,,,,,,
H1,13_45,Rota,Unknown,Undetermined,,,,,,
H2,13_45,Rota,Unknown,Undetermined,,,,,,
H3,13_46,Rota,Unknown,Undetermined,,,,,,
H4,13_46,Rota,Unknown,Undetermined,,,,,,
H5,13_47,Rota,Unknown,Undetermined,,,,,,
H6,13_47,Rota,Unknown,Undetermined,,,,,,
H7,13_48,Rota,Unknown,Undetermined,,,,,,
H8,13_48,Rota,Unknown,Undetermined,,,,,,
H9,13_49,Rota,Unknown,Undetermined,,,,,,
H10,13_49,Rota,Unknown,Undetermined,,,,,,
H11,,Rota,NTC,Undetermined,,,,,,
H12,,Rota,NTC,Undetermined,,,,,,
