Document Name: bmlv_5.sds 
Plate Type: Absolute Quantification
User: u0103892

Document Information

Operator: sa_abi7500
Run Date: Tuesday, January 29, 2019 21:25:19
Last Modified: Tuesday, January 29, 2019 23:11:27
Instrument Type: Applied Biosystems 7500 Fast Real-Time PCR System

Comments:
SDS v1.3.1

Thermal Cycler Profile
Stage,Repetitions,Temperature,Time,Ramp Rate,Auto Increment
1,1,50.0 °C,5:00,Auto,,
,,95.0 °C,0:20,Auto,,
2,45,95.0 °C,0:03,Auto,,
,,55.0 °C,0:30,Auto,,
Fast 7500 Mode
Data Collection :  Stage 2 Step 1
PCR Volume: 20 µL,

Well,Sample Name,Detector,Task,Ct,StdDev Ct,Qty,Mean Qty,StdDev Qty,Filtered,Tm
E12,13_42,Rota,Unknown,Undetermined,,,,,,
F1,13_43,Rota,Unknown,41.47,3.472,1.51e-001,1.81,2.353,,
F2,13_43,Rota,Unknown,36.56,3.472,3.48,1.81,2.353,,
F3,13_44,Rota,Unknown,Undetermined,,,,,,
F4,13_44,Rota,Unknown,Undetermined,,,,,,
F5,13_45,Rota,Unknown,Undetermined,,,,,,
F6,13_45,Rota,Unknown,Undetermined,,,,,,
F7,13_46,Rota,Unknown,38.16,,1.25,,,,
F8,13_46,Rota,Unknown,Undetermined,,,,,,
F9,13_47,Rota,Unknown,18.15,0.018,448745.66,452364.67,5118.061,,
F10,13_47,Rota,Unknown,18.12,0.018,455983.69,452364.67,5118.061,,
F11,13_48,Rota,Unknown,33.76,0.154,20.83,22.38,2.202,,
F12,13_48,Rota,Unknown,33.54,0.154,23.94,22.38,2.202,,
G1,13_49,Rota,Unknown,30.39,0.054,179.91,175.61,6.075,,
G2,13_49,Rota,Unknown,30.46,0.054,171.32,175.61,6.075,,
G3,13_50,Rota,Unknown,Undetermined,,,,,,
G4,13_50,Rota,Unknown,33.16,,30.68,,,,
G5,13_51,Rota,Unknown,36.75,1.549,3.09,7.80,6.668,,
G6,13_51,Rota,Unknown,34.56,1.549,12.52,7.80,6.668,,
G7,13_52,Rota,Unknown,25.94,0.040,3085.97,3030.66,78.218,,
G8,13_52,Rota,Unknown,26.00,0.040,2975.35,3030.66,78.218,,
G9,13_53,Rota,Unknown,29.11,0.001,407.43,407.62,2.62e-001,,
G10,13_53,Rota,Unknown,29.11,0.001,407.80,407.62,2.62e-001,,
G11,13_54,Rota,Unknown,37.79,0.597,1.59,1.26,4.68e-001,,
G12,13_54,Rota,Unknown,38.63,0.597,9.25e-001,1.26,4.68e-001,,
H1,13_55,Rota,Unknown,Undetermined,,,,,,
H2,13_55,Rota,Unknown,35.88,,5.38,,,,
H3,13_56,Rota,Unknown,Undetermined,,,,,,
H4,13_56,Rota,Unknown,Undetermined,,,,,,
H5,13_57,Rota,Unknown,Undetermined,,,,,,
H6,13_57,Rota,Unknown,36.71,,3.16,,,,
H7,13_58,Rota,Unknown,Undetermined,,,,,,
H8,13_58,Rota,Unknown,38.63,,9.30e-001,,,,
H9,13_59,Rota,Unknown,29.90,0.212,246.34,272.31,36.731,,
H10,13_59,Rota,Unknown,29.60,0.212,298.28,272.31,36.731,,
H11,13_60,Rota,Unknown,28.26,0.100,699.30,669.11,42.700,,
H12,13_60,Rota,Unknown,28.40,0.100,638.91,669.11,42.700,,
